id,publisher,title,link,publish_details,content
60,TOI,"g20 summit: With mega event set to start, Delhi LG VK Saxena inspects last-minute preparations
TNN / Sep 08, 2023, 07:41 (IST)
Lieutenant governor VK Saxena on Thursday went on an inspection spree, reviewing the last-minute preparations for the g20 summit. Officials said Saxena took stock of security, cleanliness, beautification and other related works.",https://timesofindia.indiatimes.com/city/delhi/g20-summit-with-mega-event-set-to-start-delhi-lg-vk-saxena-inspects-last-minute-preparations/articleshow/103485906.cms,"TNN / Sep 08, 2023, 07:41 (IST)","NEW DELHI: Lieutenant governor VK Saxena on Thursday went on an inspection spree, reviewing the last-minute preparations for the G20 summit. Officials said Saxena took stock of security, cleanliness, beautification and other related works. He was accompanied by chief secretary Naresh Kumar, NDMC chairperson Amit Yadav, MCD commissioner Gyanesh Bharti, DDA VC Subhashish Panda and senior officers of various Delhi government departments.
The areas LG visited included Rajghat, Delhi Gate, Pragati Maidan, various roads and intersections in the Lutyens' Delhi, apart from hotels in Aerocity, a VIP lounge at Terminal 3 and the technical area of Palam.
Saxena also inspected the control rooms set up by Delhi Police and NDMC's disaster management cell.
""The Delhi Police commissioner briefed the LG on security preparedness and details of the control room where live visuals captured by more than 5,000 CCTVs installed in different parts of the city, will be received,"" said an official, adding ""Two teams comprising 25 security personnel will be monitoring the control room in different shifts, the digital information being beamed into the control room, round the clock"".
Officials said the LG inspected the statues and fountains near Yakshini Chowk, newly-developed MIG Park in the Palam technical area and the VIP lounge at the Air Force station, where the heads of states will be landing and are likely to witness the fountains set up there.
Powered By
Play
Unmute
:
Fullscreen
NDMC's control room at Humayun Road, set up at the civic body's disaster management cell, is manned by senior officers and around 30 personnel are working round the clock to address complaints.
Sub-divisional magistrates, district magistrates and heads of departments, along with quick response teams from various departments, will remain present at the control room during the summit. NDMC has also introduced three dedicated telephone numbers for officers and employees on duty at the control room. ""These numbers will help to address a wide range of needs and inquiries related to water leakage, fallen trees, damaged hoardings, broken footpaths and fallen leaves without any delay. On receiving the complaints, officials will divert the query to quick response teams.,"" said NDMC vice-chairman Satish Upadhyay."
61,TOI,"Delhi: Floral boards to greet g20 delegates
TNN / Sep 08, 2023, 07:41 (IST)
Hundreds of NDMC workers on Thursday began the process of installing floral boards at Lodhi Garden, Talkatora Garden, Purana Qila and Safdarjung madrasa nurseries.",https://timesofindia.indiatimes.com/city/delhi/delhi-floral-boards-to-greet-g20-delegates/articleshow/103485902.cms,"TNN / Sep 08, 2023, 07:41 (IST)","NEW DELHI: Hundreds of NDMC workers on Thursday began the process of installing floral boards at Lodhi Garden, Talkatora Garden, Purana Qila and Safdarjung madrasa nurseries.
With the last leg of preparations under way in Lutyens' Delhi before the arrival of delegates for the G20 Summit, NDMC's horticulture staff is working meticulously to beautify the area.
TOP PICKS FOR YOU
'No shame in losing to a better team': Sunil Gavaskar rallies behind Team India
New office for RPO by early 2024 in Vijayawada
In all, 20 colourful flower boards will be placed at key intersections and prominent locations by Friday evening, according to officials. They will all display the G20 logo and slogan, 'Vasudhaiva Kutumbakam - One Earth, One Family, One Future'.
Moreover, 1,000 trees in areas to be visited by the guests will be decorated with flowers for the main G20 events, said NDMC vice-chairman Satish Upadhyay. Additionally, 25 flower fountains will be prepared at busy roundabouts and junctions.
""The staff on Thursday printed the G20 logo and other messages on thermocol boards. On Friday morning, the process for putting flowers on these boards will start, so these will be fresh till Sunday. NDMC has ordered a variety of flowers in bulk. We will also use marigold strings for creating fountains and wrapping branches of 1,000 trees,"" Upadhyay said. Trees at Akbar Road, Sardar Patel Marg, C-Hexagon, Shantipath, near PM House, Mother Teresa Crescent and Windsor Place will be decorated with flowers, such as marigold, gomphrena, chrysanthemum, asparagus, daisy, green leaves of Ashoka trees, among others.
Powered By
Play
Unmute
:
Fullscreen
During a spot visit to Purana Quila nursery, staff could be seen painting the logos on thermocol sheets. Gardeners will later place flowers on these using pins. Naresh Kumar, a gardener, said he had been doing similar work for the past 15 years. ""I got training from my superiors from time to time to brush up on my skills. This is a challenging task as flowers are biodegradable and start withering easily. We have to complete the work in a time-bound manner. The flowers are handled very carefully,"" he said. Another gardener, Jawan Singh, said making words out of flowers is more difficult than making logos. ""Although they are already printed on sheets, we have to place the flowers carefully so that each word is legible. Levelling them is also a challenge,"" Singh said as he covered the boards to ensure they are not drenched in case of rain.
ADVERTISEMENT

""It takes four-five hours to prepare one board and a team of 15-20 staff is deployed,"" said Upadhyay.
He said 1,200 staff of the horticulture department were putting in tireless efforts each day. ""We have deployed special personnel, vehicles and tankers to maintain the work created by the field staff,"" he added."
62,TOI,"Success of g20 and Chandrayaan-3 doubled the joy of every Indian, says PM on Mann Ki Baat
TIMESOFINDIA.COM / Sep 24, 2023, 11:37 (IST)
The grand success of g20 Summit and Chandrayaan-3 doubled the joy of every Indian in the country, Prime Minister Narendra Modi said during his monthly radio address Mann Ki Baat on Sunday. He also asserted that the India-Middle East-Europe corridor will become a basis of world trade for the coming centuries and history will remember that it was envisioned in India.",https://timesofindia.indiatimes.com/india/success-of-g20-and-chandrayaan-3-doubled-the-joy-of-every-indian-says-pm-on-mann-ki-baat/articleshow/103901844.cms,"TIMESOFINDIA.COM / Sep 24, 2023, 11:37 (IST)",
63,TOI,"PM Modi calls for virtual g20 meet in November, before India's term ends
TNN / Sep 11, 2023, 03:40 (IST)
While PM Modi handed over the gavel to Brazilian President Lula da Silva before closing the g20 summit, he said that India's presidency lasts until November. ""Over the last two days, you have made several suggestions and proposals. It is our responsibility to examine those suggestions and examine how they can be expedited. I would propose that at the end of November, we hold a virtual session. During that session, we can assess the progress from these sessions,"" he said.",https://timesofindia.indiatimes.com/india/pm-modi-calls-for-virtual-g20-meet-in-november-before-indias-term-ends/articleshow/103560972.cms,"TNN / Sep 11, 2023, 03:40 (IST)",
64,TOI,"Tales from ground-level staff at g20 impress PM
TNN / Sep 24, 2023, 09:15 (IST)
Sub-inspector Pinky Rani used the g20 App to overcome a language barrier while helping Turkiye first lady Emine Erdogan shop at Dilli Haat. Rani shared her experience with Prime Minister Narendra Modi during his visit to Bharat Mandapam, where he praised her for putting the country's interest first. Other workers involved in the Summit also shared their stories, including learning new skills and working long hours to ensure the event's success.",https://timesofindia.indiatimes.com/city/delhi/tales-from-ground-level-staff-at-g20-impress-pm/articleshow/103900501.cms,"TNN / Sep 24, 2023, 09:15 (IST)","NEW DELHI: Sub-inspector Pinky Rani, a native of Gocchi village in Haryana and posted at Mukherjee Nagar police station here, faced a tricky situation when she escorted Turkiye first lady Emine Erdogan for shopping in Dilli Haat as wives of G20 leaders tried to explore the city, away from the serious Summit deliberations. As language barrier came in the way of purchase of a hand-woven fabric by the visiting dignitary, the G20 App came in handy for a helpless Rani.

Rani got to share her experience with PM Narendra Modi when he visited Bharat Mandapam on Friday to interact with around 3,000 people, including cleaners, drivers, waiters and other staff from across various ministries and departments, who also contributed in good measure on the ground to make the Summit a grand success.
""We took Madam (Emine) to Dilli Haat. She wanted to know about a certain fabric. I don't know Turkish language and Madam couldn't speak in Hindi. We used the translation facility on the G20 App and explained to the shopkeeper what madam wanted,"" she explained to the PM.
Inspector Suresh Kumar had an emotional account for the PM from his three days on Summit duty. ""I was posted near the L1 room at Bharat Mandapam which was earmarked for bilateral meetings. While on duty on September 9, I got information that my mother was admitted to hospital after suffering a heart attack. I wanted to be by my mother's side, but then felt that I should continue with my duty for the sake of country's pride.""
Powered By
Play
Unmute
:
Fullscreen
In appreciation, Modi remarked: ""I can understand that in such a difficult moment, you kept the interestof the country above everything.""
There were also tales of many of these workers learning new skills to perform the specific tasks assigned to them. The micro-level planning was evident from the account of Himachal Pradesh's Akshar Singh, constable-driver from 44th CRPF battalion. He was among the dozens of drivers who learnt to use left hand drive vehicles. ""We were entrusted with the security of the global leaders who came for the G20 Summit. We received two months' training for driving vehicles with left hand drive. I was attached as driver of leaders from Mexico for three days,"" he told the PM.
ADVERTISEMENT

Pravin Kumar, who was among those responsible for beautification of 41 roads which were designated for VIP movement, told the PM: ""Once I reached home at 3 am. As I knocked at the door, I received a call that due to an accident, some flower pots had got damaged on the stretch near Leela Hotel where the LG was supposed to come for inspection. As I left for the spot again, my mother said- 'Don't let you country down and work as hard as possible. Go now and if needed stay there for two-three days'.""
Ravinder Tyagi shared how his wife felt proud that he was part of the G20 team when he told her that for three days he would be out since early morning till late at night."
65,TOI,"Delhi g20: As dust settles, both sides claim vindication on Ukraine
TNN / Sep 11, 2023, 03:04 (IST)
Moscow clearly seemed more pleased with the outcome as foreign minister Sergey Lavrov said the declaration was a milestone and a step towards fairness in global governance. A more restrained French President Emmanuel Macron, while stating that Russia had been isolated on the Ukraine war issue, also said the forum is not meant for political discussions and that it should not get stuck with such issues.",https://timesofindia.indiatimes.com/india/day-after-declaration-both-europe-russia-claim-vindication-on-ukraine/articleshow/103560547.cms,"TNN / Sep 11, 2023, 03:04 (IST)",
66,TOI,"g20 summit: How sherpas turned conflict into consensus behind scenes
TNN / Sep 11, 2023, 02:40 (IST)
On Friday evening, as leaders trickled into the capital, the negotiations, which had moved to Sushma Swaraj Bhawan in the Capital's diplomatic enclave, acquired both a sense of urgency and momentum. The result was a draft, adopted on Saturday as a communique, which sought to ""accommodate all without offending anyone"". Russia was satisfied as it had not been named.",https://timesofindia.indiatimes.com/india/g20-summit-how-sherpas-turned-conflict-into-consensus-behind-scenes/articleshow/103560357.cms,"TNN / Sep 11, 2023, 02:40 (IST)","NEW DELHI: With less than a week to go for the start of the G20 Leaders' Summit, and with the countries stalemated over the Russia-Ukraine issue, their sherpas took a dramatic decision. They decided to go off air and packed off their aides from the meeting room in a hotel 55km from Delhi.
This was a desperate last-ditch attempt to stitch a consensus for the leaders' summit.
TOP PICKS FOR YOU
'No shame in losing to a better team': Sunil Gavaskar rallies behind Team India
New office for RPO by early 2024 in Vijayawada
A convergence on Ukraine had evaded the countries in the meetings at the level of ministers and among the sherpas with Russia stonewalling the West's insistence to condemnMoscow's aggression. Demands from one side had been met with countervailing pressures from the other. For instance, when the West insisted on a condemnation of Russia for threatening to use nuclear weapons as part of the communique, Moscow came up with the retaliatory push for a mention of the dropping of the bomb on Hiroshima.
Kant invoked PM to close wriggle space
There was no time to lose and the task was only getting complicated. Two important countries also took diametrically opposite positions on the climate crisis.
Powered By
Play
Unmute
:
Fullscreen
It was then that Indian sherpa Amitabh Kant decided to start from a clean slate, and craft a new language which, while addressing the 15 principles, would accommodate the competing postures. He was already being assisted by his counterparts from Brazil, South Africa and Indonesia and his hand got stronger because of late assistance from four other emerging markets - Saudi Arabia, Turkiye, Mexico and Argentina.
A breakthrough was still not in sight as the sherpas kept pointing to their respective ""red lines"" and the absence of ""mandate"" from their leaders to redraw them.

On Friday evening, as leaders trickled into the capital, the negotiations, which had moved to Sushma Swaraj Bhawan in the Capital's diplomatic enclave, acquired both a sense of urgency and momentum.
The result was a draft, adopted on Saturday as a communique, which sought to ""accommodate all without offending anyone"". Russia was satisfied as it had not been named. This fell short of the hardline position favoured by many in the western bloc, but was still acceptable because of reference to the UN principles forbidding ""threat or use of force to seek territorial acquisition against the territorial integrity and sovereignty and political independence of any state"" - a formulation which fits Russia's conduct in Ukraine.
The criticism of the use of nuclear weapons can also be seen to be targeted at Russia. Moscow could live with it so long as it was spared specific mention.
It was then that Kant decided to close the wriggle space by saying that this was the final deal on the table. He invoked Prime Minister Narendra Modi to declare, according to sources, ""The leader has seen it and we cannot go beyond this."" Brazil, South Africa and Indonesia too took the same view and it was suggested that any change in the text should be done after consultations by the leaders.
Kant was helped by the fear among the western nations of the failure of a powerful grouping at a time of geopolitical churn when China is trying to create parallel centres of power.
The US was also keen to ensure that New Delhi, a strategic ally, should secure a successful outcome under its presidency. But China wasn't yet ready, and raised an ""important bilateral issue"" with the US, which was rejected, prompting China to go with the emerging nations' bloc.
ADVERTISEMENT

""At the end, it was the credibility and the stature of PM Modi that helped clinch the deal,"" Kant had said after the declaration was adopted on Saturday.
His discussions with leaders at the Brics Summit in Johannesburg as well as the Asean Summit in Jakarta and the solid support of the emerging countries worked in India's favour, which started with a focus to ensure that there was consensus on a strong communique so that G20 remained relevant.
India's G20 Sherpa Amitabh Kant shares exclusive details behind consensus building | G20 Summit

WATCH
""200 hours 300 meetings"" India's G20 sherpa Amitabh Kant hails his team, shares G20 complexities"
67,TOI,"At g20 close, PM Modi's message to UN: New global structure for new realities
TNN / Sep 11, 2023, 02:25 (IST)
Pointing to the four-fold jump in UN membership since it was set up 80 years ago, PM Modi said, ""The number of permanent members in the UNSC remains the same. The world has since changed a lot in every aspect. Be it transport, communication, health and education, every sector has been transformed. These new realities should reflect in our new global structure.""",https://timesofindia.indiatimes.com/india/at-g20-close-pm-modis-message-to-un-new-global-structure-for-new-realities/articleshow/103560295.cms,"TNN / Sep 11, 2023, 02:25 (IST)",
68,TOI,"Sri Sri Ravi Shankar lauds India's skill to navigate conflicting forces, achieve joint declaration at g20 summit
PTI / Sep 15, 2023, 11:22 (IST)",https://timesofindia.indiatimes.com/india/sri-sri-ravi-shankar-lauds-indias-skill-to-navigate-conflicting-forces-achieve-joint-declaration-at-g20-summit/articleshow/103681665.cms,"PTI / Sep 15, 2023, 11:22 (IST)",
69,TOI,"'Sky is not the limit': India’s space economy to grow beyond $40 billion, we are at par with countries like US, says Jitendra Singh
TIMESOFINDIA.COM / Oct 14, 2023, 21:47 (IST)
Union Minister Jitendra Singh has that India's space economy will exceed $40 billion by 2040. According to Singh, sky is not the limit for India's space economy and even though it started its space after the US, it is now at par with it.",https://timesofindia.indiatimes.com/business/india-business/sky-is-not-the-limit-indias-space-economy-to-grow-beyond-40-billion-we-are-at-par-with-countries-like-us-says-jitendra-singh/articleshow/104428559.cms,"TIMESOFINDIA.COM / Oct 14, 2023, 21:47 (IST)","With India’s space economy projected to grow beyond $40 billion by 2040, “sky is not the limit” for India’s space journey, Union Minister Jitendra Singh has said according to a PTI report. Speaking at the Central University of Jammu's Campus Dialogues on Chandrayaan-3, Singh emphasized Prime Minister Narendra Modi's role in unlocking the potential of the space sector. “After the successful Chandrayaan-3 mission and the unlocking of the space sector by Prime Minister Narendra Modi, the sky is not the limit for India's space journey,” he said.

Singh, who is also the Minister of State (Independent Charge) for the Union Ministry of Science and Technology, highlighted India's remarkable progress in space research. Currently standing at $8 billion, India's space economy has flourished due to PM Modi's “courageous decision” to liberate the sector from past limitations, Singh said. “India's space economy is projected to grow beyond $40 billion by 2040 and, according to the ADL (Arthur D Little) Report, it has the potential to go beyond $100 billion by 2040 -- which is going to be a gigantic jump,” he was quoted as saying.
Singh also discussed the successful Chandrayaan-3 mission and India hosting the G20 Summit in New Delhi. He proudly stated that India is now on par with nations like the US, who embarked on their space journeys decades ago. The minister attributed India's quantum leap in space exploration to the supportive ecosystem created by the Modi government.
Watch: PM Narendra Modi calls ISRO chief S Somnath to congratulate him on massive Chandrayaan-3 success

Powered By
Play
Unmute
:
Fullscreen
Furthermore, Singh highlighted the increased participation of public-private partnerships in the space sector, leading to a rise in startups. The central government has taken initiatives to establish space technology teaching centers in higher education institutions, exemplified by the ISRO Teaching Centre at the Central University of Jammu and NIT-Agartala.
Singh also touched upon the key features of the new National Education Policy, which empowers Indian youth to choose or change subjects based on their aptitude, skill, and interest, liberating them from the confines of their aspirations."
70,TOI,"SSC MTS Exam 2023: Notice issued for Delhi candidates ahead of g20 Summit
TOI Education / Sep 07, 2023, 13:35 (IST)
The Staff Selection Commission (SSC) has released a notice for candidates appearing in the SSC MTS Exam 2023 in Delhi. Due to the g20 summit from September 8 to September 10, candidates are advised to check the traffic advisory provided by the Delhi Traffic Police. The commission has also asked candidates to plan their journey and reach the exam centre on time, as entry will not be allowed once the gates are closed.",https://timesofindia.indiatimes.com/education/news/ssc-mts-exam-2023-notice-issued-for-delhi-candidates-in-view-of-g20-summit/articleshow/103461792.cms,"TOI Education / Sep 07, 2023, 13:35 (IST)",
71,TOI,"g20 Summit: No entry of heavy vehicles from Noida, Ghaziabad to Delhi from today
TNN / Sep 07, 2023, 13:18 (IST)
In view of upcoming g20 Summit in the national capital, the traffic police have planned to restrict the movement of heavy vehicles from September 7 to September 10 from Noida and Ghaziabad to Delhi. The heavy vehicles will be diverted to the Eastern Peripheral Expressway. The traffic police said that the goods carriers will also be restricted on the Yamuna Expressway in Gautam Budh Nagar area during this period.",https://timesofindia.indiatimes.com/city/noida/g20-summit-no-entry-of-heavy-vehicles-from-noida-ghaziabad-to-delhi-from-today/articleshow/103461741.cms,"TNN / Sep 07, 2023, 13:18 (IST)","NOIDA: The traffic police have planned to restrict the movement of heavy vehicles from September 7 to September 10 from Noida and Ghaziabad to Delhi due to G20 Summit in the national capital. The heavy vehicles will be diverted to the Eastern Peripheral Expressway.
Also See: Delhi G20 Summit Live
Anil Kumar Yadav, deputy commissioner of police (traffic) said that the city traffic police will restrict traffic movement for heavy, medium and light goods vehicles into the capital from 5pm on Thursday.

“The traffic restrictions will be in place on all routes connecting Noida to Delhi from 5pm on September 7 to 11.59pm on September 10. However, vehicles involved in essential services like medicines, vegetables, fruits, etc. will continue to play without any restriction,” he said.
Powered By
Play
Unmute
:
Fullscreen
The traffic police will be deployed at different places to guide drivers of such vehicles. These vehicles at Chilla border, Kalindi Kunj and DND Flyway, will be directed to take a u-turn and reach Noida-Greater Noida expressway and then take Eastern Peripheral Expressway. There will also be traffic diversion at New Ashok Nagar and Jhundpura border.
ADVERTISEMENT

The traffic police said that the goods carriers will also be restricted on the Yamuna Expressway in Gautam Budh Nagar area during this period.

While in Ghaziabad, the diversion will started from 7pm on September 7 to September 10 till the program ends on September 10."
72,TOI,"No issue can be seen in isolation in an interconnected world: LS Speaker Om Birla
PTI / Oct 14, 2023, 16:13 (IST)
During the g20 Parliamentary Speakers' Summit, Lok Sabha Speaker Om Birla highlighted the importance of considering interconnectedness in a globalized world. While some members deviated from the development agenda to discuss global challenges and economic issues, Birla welcomed these comments. He emphasized the need for parliamentary diplomacy to promote international peace and support peaceful resolutions of conflicts.",https://timesofindia.indiatimes.com/india/no-issue-can-be-seen-in-isolation-in-an-interconnected-world-ls-speaker-om-birla/articleshow/104423152.cms,"PTI / Oct 14, 2023, 16:13 (IST)",
73,TOI,"'Let Congress play politics': BJP neta on g20 dinner invite
TNN / Sep 10, 2023, 08:01 (IST)",https://timesofindia.indiatimes.com/india/let-congress-play-politics-bjp-neta-on-g20-dinner-invite/articleshow/103544828.cms,"TNN / Sep 10, 2023, 08:01 (IST)",
74,TOI,"Firm on evolving consensus, didn't want a divided g20: Amitabh Kant
TNN / Sep 10, 2023, 05:27 (IST)",https://timesofindia.indiatimes.com/india/firm-on-evolving-consensus-didnt-want-a-divided-g20-amitabh-kant/articleshow/103543859.cms,"TNN / Sep 10, 2023, 05:27 (IST)",
75,TOI,"IMF communique held up
TNN / Oct 14, 2023, 07:12 (IST)
IMF members are working overtime to work out a communique at the end of the meeting, amid concerns among European countries over the Ukraine-Russia conflict and demands from China to discuss the issue of higher quotas.",https://timesofindia.indiatimes.com/business/international-business/imf-communique-held-up/articleshow/104411639.cms,"TNN / Oct 14, 2023, 07:12 (IST)",
76,TOI,"g20 finance ministers back crypto norms, MDB reform
TNN / Oct 14, 2023, 05:43 (IST)
g20 finance ministers and central bank governors, which met for a final time during India's presidency, agreed to work on a global framework for regulating crypto assets apart from pushing for reform of multilateral development banks, such as the World Bank, so that developing and poor countries can get more funding, including for climate action.",https://timesofindia.indiatimes.com/india/g20-finance-ministers-back-crypto-norms-mdb-reform/articleshow/104411115.cms,"TNN / Oct 14, 2023, 05:43 (IST)",
77,TOI,"g20 Summit dinner by the President of Bharat: A poetic rendition of the flavours of Sharad Ritu
TIMESOFINDIA.COM / Sep 09, 2023, 20:47 (IST)
Take a look at the poetic rendition of the dishes served to the global leaders at the grand dinner hosted by the President of Bharat at Bharat Mandapam.",https://timesofindia.indiatimes.com/life-style/food-news/g20-dinner-by-the-president-of-bharat-a-poetic-rendition-of-the-flavours-of-sharad-ritu/articleshow/103539251.cms,"TIMESOFINDIA.COM / Sep 09, 2023, 20:47 (IST)",
78,TOI,"India's g20 presidency under PM Modi 'historic'; guides world to address challenges: Jyotiraditya Scindia
PTI / Sep 14, 2023, 13:04 (IST)",https://timesofindia.indiatimes.com/india/indias-g20-presidency-under-pm-modi-historic-guides-world-to-address-challenges-jyotiraditya-scindia/articleshow/103656953.cms,"PTI / Sep 14, 2023, 13:04 (IST)",
79,TOI,"g20 Parliamentary Speakers' Summit pledges to fight all forms of terrorism
TNN / Oct 14, 2023, 03:55 (IST)
The g20 Parliamentary Speakers' Summit (P20) on Friday adopted a joint statement materially in sync with the g20 New Delhi leaders' declaration as it condemned ""terrorism in all its forms and manifestations"" and pledged to play a role in combating the menace. It also asserted the essential role of Parliaments for effective implementation of various goals concerning issues ranging from climate change to food and energy security.",https://timesofindia.indiatimes.com/india/g20-parliamentary-speakers-summit-pledges-to-fight-all-forms-of-terrorism/articleshow/104410051.cms,"TNN / Oct 14, 2023, 03:55 (IST)",
80,TOI,"PM Modi: Summit will chart new path in inclusive development
TNN / Sep 09, 2023, 02:45 (IST)
PM Modi indicated that the meeting of the powerful grouping would be marked by a strong articulation of concerns of the developing countries, boosting hopes on progress on the inclusion of the African Union, strengthening of multilateral development banks, sustainable growth and India's other priority areas. ""It is my firm belief that the New Delhi summit will chart a new path in human-centric and inclusive development,"" the PM said.",https://timesofindia.indiatimes.com/india/pm-modi-summit-will-chart-new-path-in-inclusive-development/articleshow/103519625.cms,"TNN / Sep 09, 2023, 02:45 (IST)",
81,TOI,"On 1st visit as President, Joe Biden backs India for permanent UNSC seat
TNN / Sep 09, 2023, 01:41 (IST)
US President Joe Biden and PM Modi sought to step up the momentum in bilateral ties, with the former reiterating support for India's bid for a permanent seat at the UN Security Council and lauding India’s presidency of the . PM Modi thanked Biden for the ""consistent support received from the US in ensuring success of India's presidency"". Biden arrived for the summit in New Delhi around 7pm and headed straight to a bilateral meeting with PM Modi at the latter's residence.",https://timesofindia.indiatimes.com/india/on-1st-visit-as-president-joe-biden-backs-india-for-permanent-unsc-seat/articleshow/103519417.cms,"TNN / Sep 09, 2023, 01:41 (IST)",
82,TOI,"g20 Summit: Roads wear deserted look as traffic curbs come into force in New Delhi
TIMESOFINDIA.COM / Sep 08, 2023, 16:20 (IST)
The New Delhi district area on Friday wore a deserted look with empty roads and even key landmarks were without visitors as stringent traffic regulations came into force in in view of the g20 Summit.",https://timesofindia.indiatimes.com/city/delhi/g20-summit-roads-wear-deserted-look-as-traffic-curbs-come-into-force-in-new-delhi/articleshow/103507401.cms,"TIMESOFINDIA.COM / Sep 08, 2023, 16:20 (IST)","NEW DELHI: The New Delhi district area on Friday wore a deserted look with empty roads and even key landmarks were without visitors as stringent traffic regulations came into force in in view of the G20 Summit.

The G20 Summit will be held on September 9-10.

Powered By
Play
Unmute
:
Fullscreen
The summit is set to be attended by more than 30 heads of state and top officials from the European Union and invited guest countries and 14 heads of international organizations.


New Delhi was heavily barricaded with police checking vehicles and IDs of those entering the area around the summit venue and hotels where the delegates will be staying.
IDs being checked

At the exit point of Patel Chowk metro station, which is close to some of the hotels accommodating the delegates, commuters' IDs were being checked.

G20 Summit: What's open, what's closed in Delhi? All You Need To Know

Those who were not bonafide residents of the area or could not provide any valid reason for their presence in the area, were asked to return.

The Hanuman Mandir in New Delhi, which is thronged by devotees, was also empty.
The Connaught Place market and other markets were shut owing to the security arrangements for the summit.

Rita Kumar, a media professional, said, ""I drove from Noida Extension to New Delhi for some work. Usually, it would have taken me over an hour to reach the area since there is traffic, but (today) I reached in 40 minutes since the roads were empty. There was checking but no inconvenience.""
Stringent traffic regulations
Stringent traffic regulations were put in place in New Delhi on Friday morning while online delivery services, except for medicines, have been barred in the area where the G20 Summit venue and hotels for delegates are located, officials said.

New Delhi district has been designated as Controlled Zone-I from Friday 5 am till Sunday 11.59 pm because of the summit.
Police have urged people not to visit India Gate and Kartavya Path for walking, cycling or picnicking.
The movement of vehicles is being regulated in the district but ambulances, locals and tourists staying in the area are being permitted to travel by presenting proper identification documents, the police said.
Delhi Metro schedule
The Delhi Metro started its services from 4 am from the terminal stations on all lines of the network on Friday and the same will continue on Saturday and Sunday.
Officials said over 50,000 personnel along with dog squads and mounted police have been deployed to keep a hawk-eye vigil during the summit.

In an advisory issued on August 25, the Delhi Traffic Police listed out restrictions on the movement of goods vehicles, buses, auto-rickshaws and taxis.
It urged people to use metro services as much as possible due to regulated traffic movement.
Use navigation app 'Mapmyindia'

Police have advised people to use the navigation app 'Mapmyindia' to get around the city till the restrictions are in place.
The essential services such as postal and medical services, and sample collections by pathological labs are being allowed throughout Delhi.
The entire area inside the Ring Road (Mahatma Gandhi Marg) has been designated as a ""regulated zone"".
This means that only bonafide residents, authorized vehicles, emergency vehicles, and those traveling to the airport, Old Delhi and New Delhi Railway Stations will be allowed to ply on the road network beyond the Ring Road towards New Delhi district.

The vehicles dealing with housekeeping, catering and waste management for hotels, hospitals and other important installations in New Delhi district will also be allowed after verification.
Nearly 16 roads and junctions will be treated as ""Controlled Zone II"" till 2 pm on Sunday. These include W-Point, A-Point, DDU Marg, Vikas Marg (till Noida Link Road-Pusta Road), Bahadur Shah Zafar Marg and Delhi Gate, among others.
The police has requested people to avoid travelling to places within the ""regulated"" and ""controlled zones"".
It has listed alternative routes to take in case travel is unavoidable.
The Delhi Metro Rail Corporation (DMRC) said parking facilities at the Supreme Court, Patel Chowk and RK Ashram Marg metro stations will be closed from 4 am on September 8 till September 11 noon.
According to the police, metro services shall remain operational at all stations except the Supreme Court station, where boarding and deboarding will not be permitted from 5 am on September 9 till 11 pm on September 10.
Curbs for vehicles

All types of goods vehicles, commercial vehicles, interstate buses and buses of the Delhi Transport Corporation and Delhi Integrated Multi-Modal Transit System will not be allowed to ply on the Mathura Road (beyond Ashram Chowk), Bhairon Road, Purana Quila Road and inside the Pragati Maidan Tunnel from September 8 midnight till 11.59 pm on September 10.
Interstate buses coming through the Ghazipur Border are terminating at ISBT Sarai Kale Khan, while those from the Apsara Border, Chilla Border, Badarpur Border, Tikei Border and Singhu border will terminate at ISBT Kashmere Gate, ISBT Sarai Kale Khan, Ashram Chowk, Peeragarhi Chowk and Mukarba Chowk, respectively.
G-20 Virtual Help Desk

The Delhi Police has advised people to follow real-time traffic updates on the 'G-20 Virtual Help Desk' for route suggestions for commuting to and from the airport, railway stations or bus terminals.
With PTI inputs"
83,TOI,"CP rewards cops for work at g20 Summit
TNN / Sep 13, 2023, 07:03 (IST)
Delhi Police commissioner Sanjay Arora has given special commendation discs and certificates to police officers across ranks for their work during the g20 Summit.",https://timesofindia.indiatimes.com/city/delhi/cp-rewards-cops-for-work-at-g20-summit/articleshow/103620517.cms,"TNN / Sep 13, 2023, 07:03 (IST)","NEW DELHI: Delhi Police commissioner Sanjay Arora has given special commendation discs and certificates to police officers across ranks for their work during the G20 Summit.
""Those who were deployed in IARI Pusa, NGMA, Jaipur House, Rajghat, IGI airport, ITPO, hotels, PCRs, and QRTs were awarded,"" police said. The CP Reserve Company was also rewarded with commendation discs and certificates.
An order read, ""The smooth, professional and precise execution of the colossal G20 arrangement, which saw participation, commitment and contribution from the entire and rank and file of Delhi Police, was made possible only by the shared sense of pride and ownership in the overall objectives of the mega arrangement by every participant."""
